unique_id,core_id,citing_title,citing_author,cited_title,cited_author,citation_context,citation_class_label,citation_influence_label
CC348,81867052,Information of the chassis and information of the program in synthetic cells,Antoine Danchin,The concept of the gene in contemporary biology continuity or dissolution Logic,Gayon,"This was apparent in the laws of genetics, where linear arrangements of the elusive genes was central (#AUTHOR_TAG 2007)",0,0
CC349,81867052,Information of the chassis and information of the program in synthetic cells,Antoine Danchin,How essential are nonessential genes ,Fang,"To identify ubiquitous functions operated by non-ubiquitous structures one had to devise an operational strategy, based on the concept of gene persistence (tendency of a given gene to be present in a quorum of species) (#AUTHOR_TAG et al",4,1
CC350,81867052,Information of the chassis and information of the program in synthetic cells,Antoine Danchin,Origins of life,Dyson,"The conclusions of #AUTHOR_TAG's argument on the double origin of life, with reproducing metabolism predating replication are therefore a pre-requisite for synthesis of life (#AUTHOR_TAG 1985)",4,1
CC351,81867052,Information of the chassis and information of the program in synthetic cells,Antoine Danchin,On the evolution of cells,Woese,Different structural entities with common functions in different bacterial clades were indeed characterised (Danchin 2009b;#AUTHOR_TAG 2002),0,1
CC352,81867052,Information of the chassis and information of the program in synthetic cells,Antoine Danchin,A phylogenetic view of bacterial ribonucleases,Danchin,Different structural entities with common functions in different bacterial clades were indeed characterised (#AUTHOR_TAG 2009b;Woese 2002),0,0
CC353,81867052,Information of the chassis and information of the program in synthetic cells,Antoine Danchin,Biological foundations of language a comment on Noam Chomsky s approach of syntactic structures,Danchin,"But language is deeply associated to meaning: I had in 1974 at a meeting of the Centre Royaumont pour une Science de l'Homme at the MIT, a heated argument with Noam Chomsky about other features of human languages, such as rhythm (in the west african language mr, a speaker may begin a rythmic sentence, which is answered preserving rythmic rules by somebody in the audience, triggering another ejaculation of the speaker, with related rules, etc) suggesting that beside grammatical syntactic structures, there may exist a variety of superimposed contexts which transmit information mediated by channels that are not those usually considered (#AUTHOR_TAG 1987",0,0
CC354,81867052,Information of the chassis and information of the program in synthetic cells,Antoine Danchin,Graphite a mimic for DNA and other biomolecules in scanning tunneling microscope studies,Clemmer,"Yet, we need more to recognise life, as drawing our conclusions from the geometry of shapes can be misleading (this happens when an artefact is interpreted as a biological entity's signature (#AUTHOR_TAG and Beebe 1991))",1,0
CC355,81867052,Information of the chassis and information of the program in synthetic cells,Antoine Danchin,A theory of the epigenesis of neuronal networks by selective stabilization of synapses,Changeux,In neurosciences the basis of neuromimetic networks rests on a vast numberof works where selective processes play a central role ( #AUTHOR_TAG et al,4,1
CC356,81867052,Information of the chassis and information of the program in synthetic cells,Antoine Danchin,Origins of randomness in physical systems,Wolfram,Here is an open conjecture (a preliminary version has been proposed in a different context by #AUTHOR_TAG (1985) and it is interesting to follow the analysis of  by Simon Plouffe: http://www.lacim.uqam.ca/~plouffe/),1,0
CC357,81867052,Information of the chassis and information of the program in synthetic cells,Antoine Danchin,In Herken R ed The universal turing machine a half century survey,Bennett,#AUTHOR_TAG named logical depth the time needed to reach that value and related it to physical complexity (#AUTHOR_TAG 1988b),0,1
CC358,81867052,Information of the chassis and information of the program in synthetic cells,Antoine Danchin,Theory of molecular machines II Energy dissipation from molecular machines,Schneider,His work was based on the intuition that creation of information was consuming energy (#AUTHOR_TAG 1991b),1,1
CC359,82854584,Psychotherapy and brain plasticity,Daniel Collerton,Neural correlates of emotional processing in depression changes with cognitive behavioral therapy and predictors of treatment response,Ritchey,"There is decreased activity in the limbic system, especially the amygdala, with dorsolateral prefrontal cortex becoming relatively more active and orbitomedial and cingulate cortex less so; a move toward normality from patterns observed before treatment (Ochsner et al., 2002;Goldapple et al., 2004;Malhi et al., 2004;#AUTHOR_TAG et al., 2011;Hflich et al., 2012) and consistent with what is know of the processing of emotional stimuli ( Simpson et al., 2000;Northoff et al., 2004;Leppnen, 2006;Beck, 2008)",0,0
CC360,82854584,Psychotherapy and brain plasticity,Daniel Collerton,Feature selection for decoding of cognitive states in multiplesubject functional magnetic resonance imaging data,Accamma,"Beginnings are starting to be made in reproducing data across as well as within subjects (#AUTHOR_TAG and Suma, 2012;Raizada and Connolly, 2012)",0,0
CC361,82854584,Psychotherapy and brain plasticity,Daniel Collerton,Cortical representation of animate and inanimate objects in complex natural scenes,Naselaris,"Fairly similar stimuli, for example chairs and shoes (Norman et al., 2006;deCharms, 2008;Poldrack, 2011), or over-riding categories of images such as living or non-living ( #AUTHOR_TAG et al., 2012) can now be recognized from pattern information fMRI (Formisano and Kriegeskorte, 2012) data",0,1
CC362,82854584,Psychotherapy and brain plasticity,Daniel Collerton,Effects of cognitivebehavioral therapy on brain activation in specific phobia,Straube,"For example, very similar changes in those brain areas are seen after CBT and other psychological treatments for anxiety (Furmark et al., 2002;Paquette et al., 2003;#AUTHOR_TAG et al., 2006;Porto et al., 2009;Freyer et al., 2011), schizophrenia ( Wykes et al., 2002), eating disorders (Vocks et al., 2011) and Irritable Bowel Syndrome ( Lackner et al., 2006)",0,1
CC363,82854584,Psychotherapy and brain plasticity,Daniel Collerton,Effectiveness of cognitive behavioural personcentred and psychodynamic therapies in UK primary care routine practice replication in a larger sample,Stiles,"The outcomes of psychodynamic, personcentred, and behavioral psychotherapy are broadly equivalent despite their varieties of approaches and targets for therapeutic change ( #AUTHOR_TAG et al., 2008;Budd and Hughes, 2009) perhaps because they work via common final paths (Mansell, 2011).",0,1
